IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Region,Area
4178,1,0.58,6,12,51,113,B3,Regular,R13,Rural
4179,1,0.7,11,5,52,74,B4,Diesel,R2,Urban
4180,0,0.79,8,5,87,86,B3,Diesel,R1,Urban
4181,0,0.97,11,1,54,124,B3,Regular,R22,Suburban
4182,0,0.53,9,4,78,122,B3,Diesel,R1,Suburban
4183,1,0.75,11,10,66,120,B3,Diesel,R16,Rural
4184,0,0.66,6,10,26,63,B4,Regular,R10,Rural
4185,0,0.75,11,13,36,143,B3,Diesel,R10,Rural
4186,0,0.51,8,12,45,73,B1,Diesel,R7,Rural
4187,0,0.66,6,7,43,116,B3,Diesel,R7,Urban
4188,0,0.91,8,14,55,97,B3,Diesel,R1,Suburban
4189,0,0.78,11,11,57,140,B2,Regular,R13,Suburban
4190,0,0.73,6,2,42,114,B2,Diesel,R5,Suburban
4191,0,0.64,5,4,86,87,B2,Diesel,R3,Urban
4192,0,0.65,10,5,88,139,B3,Diesel,R13,Rural
4193,0,0.69,8,1,40,119,B1,Regular,R12,Urban
4194,0,0.92,10,7,82,108,B1,Regular,R18,Urban
4195,0,0.98,5,4,39,61,B2,Diesel,R5,Suburban
4196,0,0.72,5,16,81,103,B2,Diesel,R5,Urban
4197,0,0.7,5,1,85,100,B3,Regular,R2,Suburban
4198,0,0.92,5,10,75,87,B1,Diesel,R6,Urban
4199,1,0.71,4,3,45,95,B1,Diesel,R7,Suburban
4200,0,0.78,10,10,85,148,B2,Diesel,R1,Suburban
4201,0,0.62,11,8,21,59,B1,Diesel,R3,Rural
4202,0,0.87,9,5,18,58,B2,Regular,R20,Suburban
4203,0,0.77,11,1,43,136,B2,Regular,R2,Urban
4204,1,0.9,11,14,50,143,B4,Regular,R10,Suburban
4205,0,0.89,10,4,44,101,B4,Regular,R11,Urban
4206,0,0.61,11,11,59,100,B3,Regular,R21,Suburban
4207,0,0.86,7,12,86,71,B2,Diesel,R13,Rural
4208,0,0.9,4,16,88,122,B3,Regular,R16,Rural
4209,0,0.67,11,3,81,132,B4,Diesel,R20,Urban
4210,0,0.59,6,9,42,121,B1,Regular,R11,Suburban
4211,0,0.5,11,0,89,117,B4,Diesel,R18,Urban
4212,0,0.73,6,10,21,54,B4,Regular,R11,Rural
4213,0,0.68,9,15,29,132,B4,Regular,R1,Urban
4214,0,0.78,7,10,75,131,B1,Diesel,R18,Urban
4215,0,0.59,7,8,28,78,B4,Diesel,R20,Suburban
4216,0,0.93,7,1,76,132,B2,Diesel,R5,Rural
4217,0,0.63,5,6,53,55,B2,Regular,R2,Rural
4218,0,0.61,4,18,39,118,B4,Regular,R18,Suburban
4219,1,0.74,11,17,82,107,B3,Diesel,R22,Suburban
4220,0,0.75,6,19,67,92,B3,Regular,R7,Suburban
4221,0,0.61,4,6,21,118,B1,Diesel,R22,Rural
4222,0,0.64,4,8,89,121,B1,Regular,R11,Rural
4223,0,0.58,4,11,69,140,B2,Diesel,R11,Suburban
4224,0,0.86,7,2,60,86,B2,Diesel,R13,Urban
4225,0,0.89,9,15,63,107,B4,Regular,R4,Rural
4226,0,0.73,9,6,21,86,B3,Diesel,R1,Suburban
4227,0,0.86,7,4,30,131,B2,Regular,R18,Suburban
4228,0,0.87,6,6,55,75,B3,Regular,R12,Urban
4229,1,0.57,6,18,62,91,B1,Regular,R10,Suburban
4230,0,0.98,6,16,42,65,B1,Diesel,R22,Urban
4231,0,0.91,11,15,84,71,B4,Diesel,R8,Urban
4232,0,0.6,9,18,72,72,B4,Diesel,R3,Rural
4233,1,0.59,11,17,56,96,B2,Regular,R7,Suburban
4234,0,0.56,9,18,82,116,B3,Regular,R20,Rural
4235,0,0.57,4,3,19,52,B2,Diesel,R11,Rural
4236,0,0.87,7,0,86,61,B2,Regular,R7,Rural
4237,0,0.73,5,3,79,72,B3,Regular,R7,Suburban
4238,0,0.89,4,3,63,60,B2,Regular,R9,Suburban
4239,0,0.87,8,8,48,101,B4,Diesel,R3,Suburban
4240,0,0.8,11,7,52,99,B3,Diesel,R11,Rural
4241,0,0.84,9,1,62,106,B3,Diesel,R17,Urban
4242,0,0.51,4,5,71,113,B2,Regular,R8,Rural
4243,0,0.66,7,10,88,95,B3,Regular,R20,Urban
4244,0,0.82,8,3,86,78,B4,Diesel,R2,Suburban
4245,0,0.5,10,13,46,119,B4,Diesel,R21,Suburban
4246,0,0.52,11,8,89,95,B1,Diesel,R20,Rural
4247,0,0.93,4,1,25,65,B1,Regular,R1,Urban
4248,0,0.84,7,0,71,147,B1,Diesel,R16,Suburban
4249,0,0.63,7,3,24,100,B1,Diesel,R4,Suburban
4250,0,0.84,9,11,40,60,B2,Diesel,R9,Rural
4251,0,0.9,5,4,49,60,B1,Regular,R8,Rural
4252,0,0.65,4,8,79,112,B1,Diesel,R1,Rural
4253,0,0.52,7,3,62,102,B1,Regular,R8,Urban
4254,0,0.97,11,15,85,138,B1,Diesel,R5,Urban
4255,0,0.67,6,1,47,107,B2,Regular,R1,Suburban
4256,0,0.55,7,15,56,68,B1,Diesel,R7,Rural
4257,0,0.75,5,15,22,81,B3,Diesel,R15,Suburban
4258,0,0.88,7,10,84,99,B4,Regular,R7,Urban
4259,0,0.61,9,0,39,121,B3,Diesel,R1,Suburban
4260,0,0.63,10,14,45,104,B2,Diesel,R9,Suburban
4261,0,0.62,4,3,39,125,B2,Diesel,R1,Rural
4262,0,1.0,9,17,46,90,B2,Diesel,R12,Suburban
4263,0,0.6,4,16,60,148,B4,Regular,R7,Rural
4264,0,0.79,8,6,59,119,B1,Regular,R9,Suburban
4265,0,0.96,4,17,77,70,B2,Regular,R5,Suburban
4266,0,0.57,8,12,88,75,B1,Regular,R12,Urban
4267,0,0.99,9,19,85,50,B2,Regular,R22,Urban
4268,0,0.97,6,19,76,130,B4,Regular,R2,Suburban
4269,1,0.94,11,9,23,148,B3,Regular,R18,Suburban
4270,0,0.61,5,0,45,76,B3,Regular,R9,Rural
4271,0,0.82,6,1,48,99,B4,Diesel,R1,Urban
4272,0,0.88,11,16,56,115,B1,Diesel,R10,Urban
4273,1,0.99,8,2,67,149,B2,Regular,R14,Suburban
4274,0,0.59,7,16,54,114,B3,Regular,R21,Rural
4275,0,0.88,7,11,89,59,B4,Regular,R14,Urban
4276,0,0.67,6,11,32,144,B1,Diesel,R7,Suburban
4277,0,0.59,7,19,68,86,B3,Regular,R12,Suburban
4278,0,0.71,8,9,87,118,B4,Regular,R22,Suburban
4279,1,0.9,9,6,40,90,B2,Regular,R22,Suburban
4280,0,0.73,5,9,42,95,B4,Regular,R6,Suburban
4281,0,0.77,10,17,63,126,B1,Diesel,R13,Urban
4282,0,1.0,4,5,40,94,B3,Regular,R8,Urban
4283,0,0.7,8,6,27,137,B2,Diesel,R21,Rural
4284,0,0.81,11,16,49,76,B1,Diesel,R2,Suburban
4285,0,0.68,10,11,68,114,B4,Diesel,R10,Rural
4286,0,0.7,8,16,58,133,B3,Regular,R6,Suburban
4287,0,0.85,4,17,82,57,B3,Diesel,R16,Suburban
4288,1,0.97,4,13,82,116,B1,Regular,R10,Suburban
4289,0,0.77,5,10,57,98,B2,Regular,R15,Rural
4290,0,0.88,5,1,35,145,B1,Regular,R21,Suburban
4291,0,0.54,5,0,53,138,B3,Regular,R20,Rural
4292,0,0.61,7,10,48,138,B3,Regular,R10,Urban
4293,0,0.75,11,1,71,63,B3,Regular,R11,Suburban
4294,0,0.51,11,15,80,111,B2,Regular,R21,Rural
4295,0,0.63,8,2,18,92,B3,Regular,R2,Urban
4296,0,0.76,9,19,69,76,B3,Diesel,R22,Suburban
4297,0,0.51,4,0,74,145,B1,Regular,R10,Urban
4298,0,0.63,8,19,26,76,B3,Diesel,R21,Suburban
4299,0,0.76,10,7,73,117,B4,Regular,R12,Rural
4300,0,0.79,8,18,64,124,B1,Diesel,R11,Suburban
4301,0,0.96,11,0,20,97,B3,Diesel,R22,Suburban
4302,0,0.82,5,4,19,116,B1,Regular,R15,Rural
4303,0,0.71,5,0,71,74,B1,Diesel,R4,Rural
4304,0,0.97,8,10,54,113,B4,Regular,R5,Rural
4305,1,0.89,11,8,73,73,B1,Diesel,R1,Suburban
4306,1,0.6,11,4,48,58,B1,Regular,R1,Urban
4307,0,0.57,11,1,29,57,B2,Diesel,R10,Rural
4308,0,0.84,5,12,75,144,B3,Diesel,R4,Urban
4309,0,0.78,11,17,84,108,B2,Regular,R13,Rural
4310,0,0.89,7,11,43,66,B3,Diesel,R14,Rural
4311,0,0.87,4,13,29,92,B1,Regular,R19,Suburban
4312,1,0.81,10,4,33,144,B3,Regular,R5,Rural
4313,0,0.99,11,9,70,117,B1,Diesel,R11,Urban
4314,0,0.77,8,19,89,53,B3,Diesel,R8,Suburban
4315,0,0.56,4,1,66,57,B1,Diesel,R1,Rural
4316,0,0.91,7,3,66,91,B3,Regular,R5,Urban
4317,0,0.63,10,11,24,98,B3,Regular,R21,Suburban
4318,1,0.89,5,10,32,55,B3,Regular,R18,Urban
4319,0,0.98,6,3,53,122,B1,Regular,R13,Suburban
4320,0,0.85,7,10,89,91,B3,Diesel,R5,Suburban
4321,0,0.8,6,8,32,121,B1,Regular,R7,Suburban
4322,0,0.73,4,9,79,81,B2,Regular,R12,Rural
4323,0,0.68,8,5,35,64,B3,Diesel,R2,Suburban
4324,0,0.68,10,14,63,131,B4,Diesel,R13,Rural
4325,0,0.82,5,9,78,136,B4,Diesel,R14,Rural
4326,0,0.88,10,5,60,118,B1,Regular,R6,Rural
4327,1,0.84,7,0,61,76,B4,Diesel,R16,Rural
4328,0,0.6,5,19,83,146,B1,Diesel,R10,Suburban
4329,0,0.75,6,3,72,115,B1,Regular,R11,Rural
4330,0,0.9,6,13,56,108,B4,Regular,R1,Urban
4331,0,0.74,9,19,22,77,B4,Regular,R15,Urban
4332,0,0.77,10,19,74,73,B2,Regular,R16,Suburban
4333,0,0.89,11,7,32,100,B1,Diesel,R10,Rural
4334,0,0.83,8,10,33,70,B4,Regular,R10,Urban
4335,0,0.7,11,14,74,80,B2,Diesel,R3,Urban
4336,0,0.95,6,18,42,124,B2,Diesel,R11,Rural
4337,0,0.58,8,7,39,99,B1,Regular,R11,Rural
4338,0,1.0,9,12,48,141,B3,Regular,R16,Suburban
4339,0,0.56,7,17,51,89,B4,Regular,R6,Urban
4340,0,0.51,9,16,33,117,B4,Regular,R9,Suburban
4341,0,0.95,8,5,87,65,B4,Diesel,R1,Urban
4342,1,0.62,6,14,76,125,B4,Regular,R6,Rural
4343,1,0.86,4,12,32,135,B4,Regular,R18,Urban
4344,0,0.91,8,17,30,148,B4,Diesel,R13,Urban
4345,0,0.93,5,10,41,112,B2,Diesel,R2,Urban
4346,1,1.0,11,12,30,105,B1,Diesel,R19,Rural
4347,0,0.65,4,0,82,129,B2,Regular,R2,Rural
4348,0,0.86,10,17,53,73,B4,Diesel,R4,Urban
4349,0,0.56,8,4,66,148,B1,Diesel,R4,Urban
4350,0,0.7,5,5,65,77,B4,Diesel,R10,Rural
4351,0,0.92,11,0,60,142,B1,Regular,R17,Rural
4352,0,0.68,10,6,23,134,B2,Diesel,R16,Rural
4353,0,0.8,9,3,85,138,B1,Regular,R21,Urban
4354,0,0.75,4,8,31,80,B2,Diesel,R8,Suburban
4355,0,0.82,8,14,47,64,B4,Diesel,R6,Suburban
4356,0,0.99,7,5,25,91,B1,Diesel,R2,Rural
4357,0,0.53,9,16,71,148,B3,Diesel,R15,Suburban
4358,0,0.79,5,19,83,99,B3,Diesel,R11,Urban
4359,0,0.93,7,17,21,135,B2,Diesel,R21,Suburban
4360,0,0.74,6,3,77,54,B2,Regular,R16,Suburban
4361,0,0.54,9,8,70,97,B2,Regular,R4,Suburban
4362,0,0.78,11,13,32,62,B2,Regular,R11,Rural
4363,0,0.67,9,2,18,81,B4,Diesel,R14,Urban
4364,0,0.58,11,0,39,116,B3,Regular,R8,Rural
4365,0,0.92,8,10,32,128,B2,Diesel,R6,Suburban
4366,0,0.76,8,0,39,140,B1,Regular,R21,Rural
4367,1,0.97,5,11,67,140,B1,Diesel,R19,Urban
4368,0,0.9,9,8,65,79,B4,Regular,R4,Urban
4369,0,0.85,8,4,68,55,B2,Diesel,R4,Urban
4370,1,0.5,6,14,34,74,B1,Diesel,R6,Urban
4371,0,0.71,11,17,68,77,B2,Regular,R11,Suburban
4372,0,0.6,10,8,54,111,B1,Diesel,R1,Suburban
4373,0,0.96,10,12,66,71,B4,Regular,R2,Suburban
4374,0,0.59,10,12,76,117,B1,Regular,R9,Suburban
4375,0,0.64,8,12,27,64,B2,Regular,R16,Suburban
4376,0,0.76,9,9,47,75,B2,Regular,R6,Rural
4377,0,0.63,10,9,38,112,B4,Diesel,R9,Urban
4378,0,0.6,4,6,51,67,B3,Regular,R19,Suburban
4379,0,0.8,7,4,67,122,B2,Diesel,R5,Urban
4380,1,0.54,9,19,64,112,B3,Diesel,R21,Urban
4381,0,0.53,11,6,23,111,B2,Diesel,R10,Suburban
4382,0,0.69,6,19,67,117,B4,Regular,R7,Suburban
4383,0,0.86,9,9,80,97,B1,Diesel,R2,Urban
4384,1,0.78,6,9,29,99,B3,Diesel,R20,Urban
4385,0,0.71,9,12,58,112,B1,Regular,R4,Urban
4386,0,0.78,10,14,48,118,B4,Diesel,R8,Rural
4387,0,0.68,7,5,19,55,B4,Diesel,R3,Rural
4388,0,0.97,7,19,33,107,B4,Diesel,R2,Urban
4389,0,0.53,6,11,18,100,B2,Diesel,R9,Rural
4390,0,0.84,9,18,21,61,B2,Diesel,R11,Urban
4391,1,0.95,7,10,64,144,B2,Regular,R4,Urban
4392,0,0.9,5,5,82,96,B2,Regular,R9,Suburban
4393,0,0.59,9,0,69,58,B3,Regular,R6,Urban
4394,0,0.65,7,1,64,56,B4,Regular,R1,Suburban
4395,0,0.86,4,14,67,78,B3,Regular,R3,Suburban
4396,0,0.54,4,3,62,127,B2,Diesel,R7,Urban
4397,0,0.91,5,4,59,100,B1,Regular,R9,Rural
4398,0,0.86,7,14,73,133,B3,Diesel,R8,Urban
4399,0,0.86,4,10,88,104,B1,Diesel,R21,Urban
4400,0,0.55,10,9,74,145,B2,Regular,R13,Rural
4401,0,0.86,9,16,50,108,B3,Regular,R18,Suburban
4402,0,0.84,8,1,45,105,B3,Diesel,R19,Rural
4403,0,0.92,7,19,61,71,B3,Diesel,R9,Urban
4404,0,0.52,11,9,73,149,B1,Regular,R20,Urban
4405,0,0.51,5,19,61,67,B2,Regular,R6,Rural
4406,0,0.69,7,2,51,107,B4,Diesel,R21,Rural
4407,0,0.57,6,18,31,89,B4,Diesel,R12,Rural
4408,0,0.78,6,4,85,138,B2,Regular,R4,Suburban
4409,0,0.96,4,2,46,80,B3,Regular,R9,Rural
4410,0,0.7,11,7,34,105,B4,Regular,R10,Urban
4411,0,0.92,6,4,26,84,B3,Diesel,R3,Rural
4412,0,0.5,5,11,44,75,B2,Diesel,R17,Urban
4413,0,0.58,11,13,66,117,B1,Diesel,R7,Suburban
4414,0,0.52,4,6,54,133,B3,Diesel,R8,Suburban
4415,2,0.66,5,10,45,83,B1,Regular,R11,Rural
4416,0,0.95,9,7,67,125,B1,Regular,R13,Urban
4417,0,0.55,5,4,72,65,B2,Diesel,R3,Suburban
4418,0,0.8,6,7,21,91,B2,Diesel,R19,Rural
4419,1,0.73,9,11,36,54,B1,Regular,R14,Suburban
4420,0,0.97,6,14,54,110,B1,Diesel,R22,Rural
4421,0,0.56,5,18,21,93,B4,Regular,R16,Urban
4422,1,0.61,6,15,54,84,B4,Regular,R15,Rural
4423,0,0.51,11,13,68,140,B2,Diesel,R2,Urban
4424,0,0.72,6,6,49,50,B3,Diesel,R6,Suburban
4425,0,0.64,6,7,62,147,B1,Regular,R21,Urban
4426,0,0.93,7,6,29,92,B3,Regular,R7,Urban
4427,0,0.8,9,17,58,81,B1,Diesel,R9,Suburban
4428,1,0.81,11,5,73,112,B2,Diesel,R9,Urban
4429,0,0.77,9,18,31,82,B3,Diesel,R17,Urban
4430,0,0.55,10,3,71,144,B2,Regular,R3,Rural
4431,0,0.72,9,2,80,126,B1,Diesel,R4,Urban
4432,0,1.0,10,16,82,115,B2,Regular,R2,Rural
4433,0,0.92,5,18,75,79,B3,Regular,R1,Urban
4434,0,0.95,10,14,38,59,B4,Diesel,R10,Suburban
4435,0,0.91,10,5,21,72,B2,Regular,R3,Urban
4436,0,0.55,8,11,63,146,B3,Diesel,R10,Urban
4437,0,0.61,5,18,29,88,B2,Diesel,R9,Urban
4438,0,0.5,9,5,47,94,B2,Diesel,R17,Rural
4439,0,0.65,4,10,77,78,B4,Diesel,R15,Suburban
4440,0,0.55,6,19,88,79,B3,Diesel,R3,Suburban
4441,0,0.74,6,19,82,83,B3,Regular,R21,Urban
4442,0,0.84,8,9,31,101,B3,Diesel,R3,Urban
4443,0,0.94,4,15,61,130,B1,Regular,R4,Rural
4444,0,0.87,7,17,43,71,B2,Diesel,R4,Suburban
4445,0,0.97,10,13,33,54,B4,Diesel,R17,Urban
4446,0,0.53,11,3,24,60,B3,Diesel,R6,Urban
4447,0,0.51,5,11,49,135,B4,Diesel,R11,Suburban
4448,0,0.83,7,19,33,81,B1,Regular,R12,Urban
4449,0,0.64,4,7,79,73,B1,Diesel,R7,Urban
4450,0,0.63,8,6,47,60,B4,Diesel,R13,Suburban
4451,0,0.67,4,8,88,60,B3,Diesel,R6,Rural
4452,0,0.63,8,16,29,66,B4,Regular,R3,Urban
4453,0,0.76,7,9,84,81,B3,Diesel,R21,Urban
4454,0,0.72,7,2,63,132,B3,Regular,R14,Suburban
4455,0,0.76,11,7,60,76,B1,Diesel,R14,Suburban
4456,0,0.84,4,13,72,81,B4,Diesel,R10,Rural
4457,0,0.69,4,6,62,110,B1,Diesel,R5,Rural
4458,0,0.63,10,15,77,74,B2,Diesel,R2,Urban
4459,0,0.58,6,17,88,113,B1,Diesel,R6,Rural
4460,0,0.67,8,10,49,113,B3,Diesel,R11,Rural
4461,0,0.87,6,5,25,77,B4,Diesel,R18,Rural
4462,0,0.88,5,19,79,89,B2,Regular,R21,Urban
4463,0,0.83,5,13,37,140,B2,Diesel,R11,Rural
4464,0,0.62,4,12,35,63,B2,Diesel,R15,Rural
4465,0,0.79,7,3,23,91,B2,Regular,R3,Rural
4466,0,0.79,5,19,46,88,B4,Diesel,R2,Suburban
4467,0,0.74,5,19,21,51,B3,Diesel,R7,Rural
4468,0,0.77,11,10,88,130,B2,Regular,R5,Rural
4469,1,0.75,6,17,60,50,B3,Diesel,R21,Suburban
4470,0,0.78,11,0,51,81,B1,Diesel,R13,Suburban
4471,0,0.86,6,11,88,132,B3,Regular,R8,Urban
4472,0,0.55,10,17,50,113,B2,Regular,R9,Urban
4473,1,0.87,11,6,32,127,B1,Diesel,R8,Suburban
4474,1,0.57,10,11,57,80,B1,Regular,R10,Urban
4475,0,0.53,5,0,22,107,B1,Regular,R2,Rural
4476,0,0.99,4,3,67,131,B2,Regular,R10,Urban
4477,0,0.98,6,17,83,127,B3,Diesel,R11,Rural
4478,0,0.53,5,14,71,63,B4,Diesel,R11,Rural
4479,0,0.72,7,2,63,137,B3,Regular,R5,Rural
4480,0,0.59,6,6,28,118,B2,Regular,R14,Suburban
4481,0,0.74,5,5,66,65,B2,Regular,R3,Urban
4482,1,0.92,10,14,40,118,B1,Regular,R20,Urban
4483,0,0.98,11,14,72,103,B3,Diesel,R2,Suburban
4484,0,0.82,8,5,22,62,B2,Diesel,R18,Suburban
4485,0,0.68,6,7,81,129,B2,Diesel,R1,Urban
4486,1,0.8,8,7,52,128,B4,Diesel,R1,Suburban
4487,0,0.66,6,0,86,80,B3,Regular,R17,Suburban
4488,0,0.95,6,12,71,118,B1,Diesel,R6,Rural
4489,0,0.94,11,12,20,70,B1,Regular,R13,Rural
4490,0,0.78,10,10,23,79,B1,Regular,R21,Rural
4491,0,0.66,9,3,73,72,B3,Regular,R21,Suburban
4492,0,0.65,9,6,19,87,B2,Regular,R1,Suburban
4493,0,0.52,8,11,55,78,B2,Diesel,R6,Rural
4494,1,0.91,4,12,73,126,B4,Regular,R8,Rural
4495,0,0.73,5,11,22,81,B4,Regular,R13,Urban
4496,1,0.66,4,15,63,111,B2,Regular,R2,Rural
4497,0,0.74,4,5,28,140,B2,Regular,R8,Rural
4498,0,0.91,9,13,82,147,B3,Diesel,R22,Urban
4499,1,0.56,5,18,27,94,B4,Regular,R1,Urban
4500,0,0.93,9,15,58,98,B1,Diesel,R13,Urban
4501,0,0.95,11,3,61,82,B1,Regular,R1,Urban
4502,0,0.97,11,4,50,53,B1,Diesel,R10,Suburban
4503,0,0.7,9,8,73,67,B1,Regular,R5,Urban
4504,0,0.61,10,2,29,119,B2,Regular,R20,Urban
4505,0,0.69,9,9,19,113,B2,Diesel,R13,Suburban
4506,0,0.67,7,16,18,77,B3,Diesel,R5,Urban
4507,1,0.59,4,18,82,107,B1,Diesel,R10,Urban
4508,0,0.8,10,9,50,140,B2,Regular,R3,Urban
4509,0,0.74,10,11,53,139,B2,Diesel,R2,Suburban
4510,0,0.93,4,6,38,105,B2,Diesel,R2,Rural
4511,0,0.52,10,17,53,69,B1,Regular,R5,Urban
4512,0,0.82,4,18,43,126,B2,Diesel,R4,Urban
4513,0,0.88,7,14,64,141,B4,Regular,R2,Urban
4514,0,0.88,6,6,18,83,B1,Regular,R21,Urban
4515,0,0.94,10,11,55,136,B1,Diesel,R9,Suburban
4516,0,0.86,8,6,31,59,B4,Regular,R9,Rural
4517,0,0.96,8,9,63,143,B3,Regular,R9,Urban
4518,0,0.67,7,19,59,71,B3,Regular,R4,Urban
4519,0,0.75,4,9,24,54,B1,Regular,R8,Suburban
4520,0,0.51,8,4,72,93,B1,Diesel,R18,Rural
4521,0,0.5,7,17,73,58,B1,Diesel,R9,Rural
4522,0,0.62,9,8,80,92,B4,Regular,R3,Rural
4523,0,0.55,5,15,41,53,B2,Diesel,R6,Urban
4524,0,0.63,8,6,21,91,B4,Regular,R19,Urban
4525,0,0.59,11,9,59,114,B2,Diesel,R5,Urban
4526,0,0.51,5,4,87,147,B2,Diesel,R17,Suburban
4527,1,0.95,11,6,45,90,B3,Regular,R19,Suburban
4528,1,0.5,4,4,57,113,B4,Regular,R3,Suburban
4529,0,0.87,8,14,68,104,B4,Regular,R8,Urban
4530,0,0.58,7,18,46,139,B1,Regular,R9,Urban
4531,0,0.96,6,9,59,67,B4,Diesel,R22,Urban
4532,0,0.95,8,7,86,65,B2,Regular,R22,Rural
4533,0,0.83,8,8,22,136,B2,Diesel,R8,Suburban
4534,0,0.84,8,10,58,95,B4,Diesel,R14,Suburban
4535,0,0.5,8,1,78,85,B3,Regular,R10,Rural
4536,0,0.99,11,2,72,139,B3,Diesel,R17,Rural
4537,0,0.94,7,12,45,115,B1,Regular,R3,Rural
4538,0,0.95,7,10,58,93,B1,Regular,R3,Urban
4539,1,0.83,11,9,26,54,B2,Diesel,R3,Rural
4540,0,0.67,6,14,46,78,B4,Regular,R4,Urban
4541,0,0.95,7,5,55,53,B2,Regular,R17,Urban
4542,0,0.65,7,0,79,148,B2,Regular,R14,Suburban
4543,0,0.78,4,13,71,135,B4,Diesel,R2,Rural
4544,0,0.55,10,17,69,98,B2,Diesel,R12,Urban
4545,0,0.96,4,10,51,121,B2,Regular,R5,Urban
4546,0,0.57,10,7,54,134,B3,Regular,R22,Rural
4547,0,0.61,5,2,66,57,B1,Diesel,R2,Urban
4548,1,0.78,6,13,59,101,B3,Diesel,R12,Urban
4549,0,0.88,10,1,31,118,B1,Regular,R9,Urban
4550,0,0.81,4,15,50,70,B1,Diesel,R9,Rural
4551,0,0.62,6,5,34,76,B1,Regular,R20,Urban
4552,0,0.5,6,0,49,87,B3,Regular,R1,Suburban
4553,0,0.88,8,13,85,54,B4,Regular,R7,Rural
4554,0,0.99,9,9,56,134,B2,Diesel,R18,Suburban
4555,0,0.9,9,5,27,110,B4,Diesel,R10,Suburban
4556,0,0.73,9,8,41,57,B4,Diesel,R15,Suburban
4557,0,0.95,6,6,75,135,B1,Regular,R9,Urban
4558,0,0.7,8,1,86,67,B1,Diesel,R11,Urban
4559,0,0.76,5,10,81,53,B3,Diesel,R1,Suburban
4560,0,0.74,5,13,36,53,B3,Regular,R11,Suburban
4561,0,0.72,9,4,25,86,B2,Diesel,R1,Rural
4562,0,0.89,5,8,88,64,B4,Regular,R5,Suburban
4563,0,0.76,8,6,57,87,B4,Regular,R18,Urban
4564,0,0.66,9,13,30,76,B2,Diesel,R1,Suburban
4565,0,0.63,10,15,44,134,B1,Diesel,R10,Suburban
4566,0,0.52,10,15,19,97,B3,Regular,R13,Rural
4567,0,0.79,8,6,33,95,B2,Diesel,R8,Suburban
4568,0,0.61,11,9,31,95,B4,Diesel,R13,Rural
4569,0,0.57,5,5,34,97,B2,Diesel,R20,Rural
4570,0,0.83,9,16,77,108,B2,Regular,R2,Suburban
4571,0,0.84,10,0,87,53,B4,Regular,R21,Suburban
4572,0,0.88,8,1,34,124,B4,Diesel,R12,Urban
4573,0,0.75,7,13,62,68,B3,Regular,R13,Urban
4574,0,0.95,10,3,55,106,B3,Diesel,R22,Rural
4575,0,0.97,7,8,81,68,B4,Diesel,R8,Rural
4576,0,0.9,8,5,23,140,B3,Diesel,R15,Urban
4577,0,0.82,8,16,77,91,B3,Diesel,R7,Rural
4578,0,0.65,4,10,66,141,B3,Regular,R7,Urban
4579,1,0.99,10,3,38,54,B4,Diesel,R17,Rural
4580,1,0.64,4,8,40,97,B1,Regular,R19,Urban
4581,0,0.6,6,15,74,74,B1,Regular,R3,Urban
4582,0,0.72,10,2,81,116,B3,Diesel,R7,Rural
4583,0,0.53,9,3,46,75,B1,Diesel,R12,Rural
4584,0,0.99,6,2,44,123,B3,Regular,R14,Rural
4585,0,0.79,6,12,23,137,B1,Diesel,R2,Suburban
4586,0,0.78,5,18,38,111,B1,Diesel,R7,Suburban
4587,0,0.83,7,0,88,142,B2,Regular,R16,Rural
4588,0,0.75,5,5,58,56,B3,Regular,R9,Rural
4589,0,0.52,9,2,22,93,B1,Regular,R1,Rural
4590,0,0.81,8,2,32,136,B1,Diesel,R12,Rural
4591,0,0.86,4,15,38,76,B2,Diesel,R2,Urban
4592,1,0.71,9,9,75,91,B1,Regular,R22,Suburban
4593,1,0.88,8,16,21,122,B2,Regular,R18,Rural
4594,0,0.61,9,6,86,105,B1,Diesel,R14,Suburban
4595,0,0.61,8,12,24,52,B2,Regular,R12,Suburban
4596,0,0.58,10,10,52,62,B2,Regular,R18,Urban
4597,0,0.69,4,9,53,119,B4,Diesel,R5,Rural
4598,0,0.92,8,6,32,108,B3,Regular,R7,Suburban
4599,0,0.91,6,5,19,87,B4,Diesel,R4,Urban
4600,0,0.69,9,0,74,134,B3,Regular,R13,Rural
4601,0,0.79,4,16,22,132,B1,Diesel,R16,Rural
4602,0,0.86,8,11,88,138,B3,Diesel,R22,Suburban
4603,0,0.62,6,3,49,117,B4,Regular,R16,Urban
4604,0,0.58,6,2,89,135,B3,Regular,R19,Urban
4605,0,0.99,10,5,58,118,B4,Regular,R4,Urban
4606,0,0.81,7,15,59,50,B3,Diesel,R20,Urban
4607,0,0.99,6,12,82,99,B1,Regular,R20,Rural
4608,0,0.67,5,8,57,130,B1,Diesel,R1,Suburban
4609,0,0.85,4,10,55,122,B3,Regular,R13,Suburban
4610,0,0.61,4,19,59,58,B3,Diesel,R20,Urban
4611,0,0.63,11,12,54,102,B1,Regular,R20,Urban
4612,0,0.76,4,18,73,137,B3,Diesel,R22,Urban
4613,1,0.66,8,2,88,59,B2,Diesel,R9,Suburban
4614,0,0.58,9,11,72,133,B1,Diesel,R10,Rural
